Photo,URL,Date/Time Original (Capture),Camera Make,Width,Height,File Type
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-14/15- Originals -#1573-060.JPG,lightroom://com.johnrellis.anyfilter/03C5A1FF-3847-434D-8A4E-DEFDBF338764,2022-11-14 14:22:54,,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-24/P9249784.ORF,lightroom://com.johnrellis.anyfilter/2514424E-2945-4619-ABF4-12BD867B5911,2017-09-24 12:10:50,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2018/2018-02-12/_JD04966.NEF,lightroom://com.johnrellis.anyfilter/F486B867-B7D1-4F0B-8B58-42D5B4A2EB3A,2018-02-12 13:01:59,Nikon,4288.0,2848.0,Raw
/Volumes/Ladyhawke/RawPhotos/2008/2008-09-24/Tr1_IMG_0106.jpg,lightroom://com.johnrellis.anyfilter/EBA79DF5-2581-4CF2-9A55-F773D81FFB01,2008-09-24 14:31:48,,668.0,832.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-08-08/_JD02975.NEF,lightroom://com.johnrellis.anyfilter/AFE6E355-DB97-494A-A5C3-C9B4E47A1E6D,2016-08-08 12:22:16.40,Nikon,4288.0,2848.0,Raw
/Volumes/Ladyhawke/RawPhotos/2008/2008-10-01/IMG_0045.jpg,lightroom://com.johnrellis.anyfilter/FC20C933-98E7-46C6-9240-272007831120,2008-10-01 14:23:28,Canon,1044.0,720.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-29/IMG_9569.HEIC,lightroom://com.johnrellis.anyfilter/AE5C93FA-C5CC-42A6-8AD7-55CF956B49F5,2024-05-29 11:10:43+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/IMG_3964.JPG,lightroom://com.johnrellis.anyfilter/6B72BA23-0FBC-49E3-A163-03777C4A098C,2017-09-17 11:52:50,Apple,3088.0,2320.0,JPEG
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/IMG_5797-2.jpg,lightroom://com.johnrellis.anyfilter/59E24757-6D51-458F-B636-90CA309AE0A2,2019-06-08 20:12:30,Canon,2560.0,1707.0,Digital Negative (DNG)
/Users/jabraham/Pictures/Lightroom/PicturesFromOthers/Alans/April2007Etc/DSC_0012.JPG,lightroom://com.johnrellis.anyfilter/C26572E4-FD6C-4F1A-9DE4-F8902CB70E71,2007-05-12 15:00:57.30-06:00,Nikon,3872.0,2592.0,JPEG
/Volumes/Ladyhawke/RawPhotos/2008/2008-10-01/IMG_0121.jpg,lightroom://com.johnrellis.anyfilter/455119A0-124F-4DDD-BBFE-EE51612CCC21,2008-10-01 14:23:47,Canon,1340.0,800.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/IMG_1168.JPG,lightroom://com.johnrellis.anyfilter/A57B82A9-F359-4289-9FDD-8F6C9C788897,2009-06-10 19:42:53,Canon,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-12/P9127276.ORF,lightroom://com.johnrellis.anyfilter/40045145-3F36-46E7-BB26-6936DE0DC612,2017-09-12 14:19:49,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-18/P9188621.ORF,lightroom://com.johnrellis.anyfilter/5FAC91CD-8003-430B-BC75-EDF174A540AE,2017-09-18 18:36:14,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2018/2018-02-15/_JD05248.NEF,lightroom://com.johnrellis.anyfilter/8DB01DF3-4A9B-43C8-89AD-DD7EA37BC7D7,2018-02-15 08:38:11,Nikon,4288.0,2848.0,Raw
/Users/jabraham/Pictures/Lightroom/PicturesFromOthers/Alans/April2007Etc/DSC_0021 (2).JPG,lightroom://com.johnrellis.anyfilter/06A054E1-2F09-4AD9-80CB-E35D723A33BB,2007-05-19 16:52:45.50-06:00,Nikon,3872.0,2592.0,JPEG
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-25/IMG_3549.CR3,lightroom://com.johnrellis.anyfilter/08C89CB0-6039-4C49-A415-04BB37391E61,2024-05-25 17:07:31+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-22/_JD00130.NEF,lightroom://com.johnrellis.anyfilter/D843973A-AF52-4919-8AB3-35A2775A1C7A,2016-06-22 17:49:52,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/P6222574.ORF,lightroom://com.johnrellis.anyfilter/D1BD3E06-7BE7-4B49-9949-A244F7683397,2017-06-22 18:20:53,Olympus,4608.0,3456.0,Raw
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/PA061289.ORF,lightroom://com.johnrellis.anyfilter/3180E54C-AB97-4E65-A054-60854B145EBE,2017-10-06 18:44:35,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-18/P9188631.ORF,lightroom://com.johnrellis.anyfilter/BCFDFE72-A41E-4D7A-B3FC-EE5B83119DB5,2017-09-18 18:39:21,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-14/16- Corrected-#1573-112.jpg,lightroom://com.johnrellis.anyfilter/E632527A-4A65-4F36-9CA3-82A2009794D0,2022-11-14 14:25:21,,2560.0,1716.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-01/IMG_4893.CR3,lightroom://com.johnrellis.anyfilter/F9284EF4-3779-43EB-BF82-3AB5345FAE4F,2024-06-01 15:23:41+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2008/2008-11-26/20081126A 5.jpg,lightroom://com.johnrellis.anyfilter/8424D722-62CE-445A-8D29-33EB54060845,2008-11-26 20:07:41,Fujifilm,944.0,753.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-07/7- Corrected-#1573-048.jpg,lightroom://com.johnrellis.anyfilter/ABD60F81-2D79-4966-8220-E847F5CAC22C,2022-11-07 22:16:26,,2560.0,1716.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/DSC01215.JPG,lightroom://com.johnrellis.anyfilter/E632C4C5-65FB-4035-8FFB-197DFB48E38A,2016-07-11 11:28:43,Sony,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/PA050970.ORF,lightroom://com.johnrellis.anyfilter/2C5131C8-3C7A-455F-8043-2B919D3248E2,2017-10-05 12:49:12,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD03252-2.NEF,lightroom://com.johnrellis.anyfilter/26BEC305-529C-42D8-8076-35CFF095AE6E,2016-08-09 19:08:40,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD04115-2.NEF,lightroom://com.johnrellis.anyfilter/9A3B99C0-9295-44CB-8E82-CDE5755E6FCA,2016-08-13 16:48:57,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-21/P6216418.ORF,lightroom://com.johnrellis.anyfilter/7DB61C13-3289-4757-9B97-B932FC9CFE8C,2016-06-21 09:11:19,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-06/8- Corrected-#1573-011.jpg,lightroom://com.johnrellis.anyfilter/1EF16A3D-D56A-4240-801B-182ED73CA9B2,2022-11-06 14:22:45,,1716.0,2560.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/DSC_4204-2.NEF,lightroom://com.johnrellis.anyfilter/9CED58D1-6080-4840-B5C1-4397781191C0,2007-10-14 22:39:20,Nikon,2560.0,1702.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/downloaded-smart-previews/IMG_8599-3.JPG,lightroom://com.johnrellis.anyfilter/A9E91876-378E-40C0-9D17-DA0DE3791DFB,2016-06-24 09:37:36,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/NEG3 057a.jpg,lightroom://com.johnrellis.anyfilter/D01D9D2A-00FE-4F7C-B489-96141E9F5D03,2009-11-23 12:50:02,Fujifilm,1280.0,960.0,Digital Negative (DNG)
/Users/jea/Pictures/Lightroom/Mobile Downloads.lrdata/downloaded-smart-previews/DSC_0550.NEF,lightroom://com.johnrellis.anyfilter/D3871C06-56A6-49F7-B3B1-6322BF9EBA37,2024-09-24 15:21:06-06:00,Nikon,2560.0,1709.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2018/2018-02-12/_JD05045.NEF,lightroom://com.johnrellis.anyfilter/7AFEBF01-D0A1-4C26-AF18-185FFEFB7278,2018-02-12 17:27:49,Nikon,4288.0,2848.0,Raw
/Volumes/Ladyhawke/RawPhotos/2017/2017-07-16/_JD04354.NEF,lightroom://com.johnrellis.anyfilter/DD9A039E-3E1E-4FE0-A63F-F971FBC4CC51,2017-07-16 22:03:20,Nikon,4288.0,2848.0,Raw
/Volumes/Ladyhawke/RawPhotos/2008/2008-09-24/18.jpg,lightroom://com.johnrellis.anyfilter/595C60BA-E284-4A70-BFF4-8130C734E743,2008-09-24 14:26:49,,1261.0,1655.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-25/_JD00702.NEF,lightroom://com.johnrellis.anyfilter/5DF5D786-0280-41BB-AA5C-A0E4EDD1C2AA,2016-06-25 12:14:34,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/PA050957.ORF,lightroom://com.johnrellis.anyfilter/E142532D-DBF9-4181-99C8-3646B2FFCA3B,2017-10-05 11:39:01,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-20/IMG_2155.HEIC,lightroom://com.johnrellis.anyfilter/36A64E64-ACF6-4365-89BC-982E27A40BE0,2024-06-20 17:56:53-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD07417.NEF,lightroom://com.johnrellis.anyfilter/273D5BA1-6270-4978-B2E2-F4E55D5AD9A8,2016-05-28 12:01:49,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD04497-2.NEF,lightroom://com.johnrellis.anyfilter/A5ED92D7-64F3-444A-B1BB-D502ABB8DAEE,2018-01-14 12:41:00,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-17/IMG_1408.HEIC,lightroom://com.johnrellis.anyfilter/933F76F0-B645-47FD-BB2A-64A22449F43F,2024-06-17 08:36:23-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2012/2012-09-Assiniboine/2012-09-07/IMG_3323.JPG,lightroom://com.johnrellis.anyfilter/4CD248E4-10F7-469C-B87D-71668CF7C9F1,2012-09-07 12:32:03,Canon,3648.0,2736.0,JPEG
/Users/jabraham/Pictures/Lightroom/PicturesFromOthers/Alans/April2007Etc/DSC_0061.JPG,lightroom://com.johnrellis.anyfilter/1598D5F3-CF34-4B6D-AFAE-30E54198FDAB,2007-05-12 17:43:00.60-06:00,Nikon,3872.0,2592.0,JPEG
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-27/IMG_4036.HEIC,lightroom://com.johnrellis.anyfilter/13EAB86F-5E4E-4D50-9182-D274F08BCF97,2024-06-27 15:35:36-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Users/jabraham/Pictures/Lightroom/PicturesFromOthers/Alans/April2007Etc/DSC_0265.JPG,lightroom://com.johnrellis.anyfilter/1370CEFE-3797-47DC-8A5D-11202B6FEC8D,2007-05-06 14:48:51.50-06:00,Nikon,3872.0,2592.0,JPEG
/Volumes/Ladyhawke/RawPhotos/2008/2008-09-24/aimg_0179.jpg,lightroom://com.johnrellis.anyfilter/C3DD98AF-E430-4292-8B29-8D78FF71BBBC,2008-09-24 14:27:56,,1080.0,540.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-SEAsia/2016-06-15/IMG_8019.JPG,lightroom://com.johnrellis.anyfilter/625CC92B-C7B9-40EF-8FFB-2B2410B8998D,2016-06-15 09:02:25.794,Apple,4032.0,3024.0,JPEG
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-22/IMG_2702.HEIC,lightroom://com.johnrellis.anyfilter/E202F552-5E2E-40EC-93F1-066DABD1D527,2024-06-22 14:56:56-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/P7163594 1.JPG,lightroom://com.johnrellis.anyfilter/C025C6A0-99A6-4016-B131-33F5DB2E7DFF,2017-07-16 13:42:39,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-27/IMG_4001.HEIC,lightroom://com.johnrellis.anyfilter/C078E651-B23A-4ABB-8ECE-CBD0C0964562,2024-06-27 13:11:49-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/IMG_0262.jpg,lightroom://com.johnrellis.anyfilter/9D88A640-B66C-4A65-A83F-8787B1BF0523,2007-11-13 12:19:37,Canon,2048.0,1536.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/_8031125.JPG,lightroom://com.johnrellis.anyfilter/03782EBA-22A4-4DAF-B616-F6C807FE66B3,2020-08-03 12:31:57,Olympus,3200.0,2400.0,JPEG
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-04/IMG_0842.HEIC,lightroom://com.johnrellis.anyfilter/571BE56B-9917-456B-8D46-966B200BD03D,2024-06-04 21:37:36+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/P7163540 1.JPG,lightroom://com.johnrellis.anyfilter/F5270E2A-7D24-4E23-A32B-C96BC81FD696,2017-07-16 13:05:39,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-25/IMG_3464.HEIC,lightroom://com.johnrellis.anyfilter/6A4893B2-2E68-438D-AF6A-A3B122F797E6,2024-06-25 08:58:22-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/IMG_1106.JPG,lightroom://com.johnrellis.anyfilter/94C9D1EC-C031-422D-995C-7835F8DB7F2E,2017-08-19 18:53:11,Apple,4032.0,3024.0,JPEG
/Users/jea/Pictures/Lightroom/Mobile Downloads.lrdata/downloaded-smart-previews/_DSC1993.NEF,lightroom://com.johnrellis.anyfilter/C81490DB-6174-4E0A-9ACD-2098BA0DD60A,2024-10-23 20:32:05-06:00,Nikon,2560.0,1709.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-20/IMG_2216.HEIC,lightroom://com.johnrellis.anyfilter/377E56CE-5930-4B3F-8A1B-64B37A6B8849,2024-06-20 18:24:12-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2013/2013-07-03/_JD03960.NEF,lightroom://com.johnrellis.anyfilter/2F4862A8-A2F2-4560-A07F-C2B25F2D07B0,2013-07-03 12:23:33,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-21/IMG_2238.HEIC,lightroom://com.johnrellis.anyfilter/6EDC47AB-08C0-4E37-AB10-DDF1341B4105,2024-06-21 07:38:44-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-23/P6236807.ORF,lightroom://com.johnrellis.anyfilter/8C6BB5E8-9E59-4272-AD68-1D0C32114E09,2016-06-23 11:20:18,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/IMG_2699.JPG,lightroom://com.johnrellis.anyfilter/4A613730-5E4A-48CA-84F3-51EE76CD2BEE,2017-03-26 10:29:32,Apple,4032.0,3024.0,JPEG
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-27/IMG_3951.HEIC,lightroom://com.johnrellis.anyfilter/ED1D3880-11C2-42C0-ABCF-C987FDA9009D,2024-06-27 10:23:05-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2008/2008-09-24/aimg_0004.jpg,lightroom://com.johnrellis.anyfilter/2FF4E74F-4E7C-477A-A536-08533E415420,2008-09-24 14:27:04,,1536.0,760.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-29/P9290653.ORF,lightroom://com.johnrellis.anyfilter/F41A4A5B-FC35-4F40-9AE3-EE13FF2740DD,2017-09-29 21:37:26,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-01/IMG_4743.CR3,lightroom://com.johnrellis.anyfilter/71775B61-DF27-4862-841F-D83052F93DEB,2024-06-01 10:44:46+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-07-02/_JD02162.NEF,lightroom://com.johnrellis.anyfilter/95F53483-358A-42FA-B2A5-D3762C506AFB,2016-07-02 08:05:55,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-26/IMG_9335.HEIC,lightroom://com.johnrellis.anyfilter/DCD6B642-E933-40AD-8C3A-8542B9033BD9,2024-05-26 17:21:56+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-11/P9116863.ORF,lightroom://com.johnrellis.anyfilter/614FCD73-F372-4C7A-8D8D-60D9DF9111F9,2017-09-11 16:06:54,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-23/IMG_2917.HEIC,lightroom://com.johnrellis.anyfilter/ABB044F8-1A1A-40E1-967A-F87476E11D32,2024-06-23 11:57:34-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2021/2021-02-17/526.jpg,lightroom://com.johnrellis.anyfilter/4373146E-9FBE-4004-B646-CD8D98778F02,2021-02-17 08:15:04,,1304.0,1275.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-25/IMG_3433.CR3,lightroom://com.johnrellis.anyfilter/2998484A-F2F2-4AA8-A3F4-9F71414EA6FA,2024-05-25 10:39:11+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/DSCF3221.JPG,lightroom://com.johnrellis.anyfilter/83BA1175-91C9-4C6B-BB9F-8D3BD9333086,2013-07-07 13:11:35,Fujifilm,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-25/IMG_9145.HEIC,lightroom://com.johnrellis.anyfilter/2AE56AB9-7A90-4CAD-BAFD-23D5CC7CBB01,2024-05-25 14:27:29+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-23/P6236964.ORF,lightroom://com.johnrellis.anyfilter/B55C5CBD-8AD9-4E2A-8E46-4BB06E2F3F32,2016-06-23 13:50:10,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-26/IMG_9288.HEIC,lightroom://com.johnrellis.anyfilter/A221C1D6-7624-4823-A31C-788E58A9EDA5,2024-05-26 11:47:50+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-06/7- Corrected-#1573-034.jpg,lightroom://com.johnrellis.anyfilter/A2DEE1DD-32DE-4AA3-83AA-66D11FA4094E,2022-11-06 14:16:13,,2560.0,1716.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/IMG_4153.JPG,lightroom://com.johnrellis.anyfilter/758F26EF-5F7A-4F63-8BFF-7176E4174774,2017-09-25 14:46:31,Olympus,2048.0,1536.0,JPEG
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/DSC_7853.NEF,lightroom://com.johnrellis.anyfilter/5BFAA4A6-4D86-4203-AC60-3D1E78C51706,2007-04-01 02:04:16,Nikon,2560.0,1702.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2014/2014-06-06/_JD08839.NEF,lightroom://com.johnrellis.anyfilter/30EA254B-AD8F-4282-AE29-37B5EBD2ACC1,2014-06-06 19:03:38,Nikon,4288.0,2848.0,Raw
"/Volumes/Ladyhawke/RawPhotos/2007/2007-03-29/John,Alan Abraham.jpg",lightroom://com.johnrellis.anyfilter/891C8461-703B-4DFC-BA01-706D20FA66C1,2007-03-29 00:14:13,,2161.0,1532.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2016/2016-06-23/IMG_0415.JPG,lightroom://com.johnrellis.anyfilter/09ED2835-BB64-4856-A04D-33C555306097,2016-06-23 11:18:18,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-16/IMG_1239.HEIC,lightroom://com.johnrellis.anyfilter/4630B6DD-7436-482C-86FA-B98443FE6C6C,2024-06-16 14:55:22-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-22/P6226580.ORF,lightroom://com.johnrellis.anyfilter/81D7FB49-8DD9-41BA-B32D-D988E7B6974F,2016-06-22 13:06:41,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-30/IMG_9735.HEIC,lightroom://com.johnrellis.anyfilter/1AFCC991-2486-4C65-BA06-4841D9B5B8D7,2024-05-30 12:26:24+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-23/_JD00341.NEF,lightroom://com.johnrellis.anyfilter/9BF5BC5B-998C-41DA-8027-4D4D1BA07956,2016-06-23 13:41:26,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/3- Originals-#1573-017-Johns.tif,lightroom://com.johnrellis.anyfilter/AE9F1C63-85E2-4FE9-B6DA-4DBFB22C5780,1974-05-20 12:00:00,Nikon,2560.0,1760.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/P7158672.JPG,lightroom://com.johnrellis.anyfilter/A3044B4E-3578-4C09-A545-267C4FA7745B,2016-07-15 12:39:53,Olympus,4608.0,3456.0,JPEG
/Volumes/Ladyhawke/RawPhotos/2012/2012-09-Assiniboine/2012-09-07/IMG_3320.JPG,lightroom://com.johnrellis.anyfilter/9EAE493A-D407-494D-86D6-A78C839E1F71,2012-09-07 12:30:10,Canon,3648.0,2736.0,JPEG
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-22/IMG_3034.CR3,lightroom://com.johnrellis.anyfilter/C3443DD8-D203-44A2-AAD3-680E978D3495,2024-05-22 11:31:05+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-07-04/_JD02753.NEF,lightroom://com.johnrellis.anyfilter/094F5AA6-4DC1-4379-AAFC-E80EBEF1F6F3,2016-07-04 15:47:12,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/Brazil-NEF-3102.NEF,lightroom://com.johnrellis.anyfilter/BEF09C06-D61E-4964-92DE-63ECE42F8D45,2007-07-21 10:51:28,Nikon,2560.0,1702.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2017/2017-09-21/P9219174.ORF,lightroom://com.johnrellis.anyfilter/AC3AFB96-7EC6-4561-80CC-C2395970DAA1,2017-09-21 10:18:25,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD07517.NEF,lightroom://com.johnrellis.anyfilter/DB996111-3358-4DFB-A598-E6C4D44F3955,2016-05-29 09:46:54,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2012/2012-08-09/_JD07536.NEF,lightroom://com.johnrellis.anyfilter/B239DE6D-0945-4C54-B82D-5F0DE28E25FC,2012-08-09 17:11:40.00,Nikon,4288.0,2848.0,Raw
/Users/jabraham/Pictures/Lightroom/PicturesFromOthers/Alans/April2007Etc/DSC_0304.JPG,lightroom://com.johnrellis.anyfilter/9E3792BA-2953-4F05-B62E-0703AF2E5CB5,2007-05-10 18:58:50.10-06:00,Nikon,3872.0,2592.0,JPEG
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD07758.NEF,lightroom://com.johnrellis.anyfilter/E9D16B63-8BB9-464A-B237-CF2595CA1FAF,2016-05-30 09:49:06,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2012/2012-11-01/extracted_IMG_3251.jpg,lightroom://com.johnrellis.anyfilter/3AD86121-32F2-43DB-8DED-1923C5695CC8,2012-11-01 05:15:17,,1824.0,1368.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-30/_JD01926.NEF,lightroom://com.johnrellis.anyfilter/80724377-BDFA-46D4-BDEA-4252BAF4ABB3,2016-06-30 21:12:33,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2016/2016-06-25/IMG_0753.JPG,lightroom://com.johnrellis.anyfilter/96747F67-BF63-4C8A-9CE3-6E8749BA5E41,2016-06-25 13:34:47,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-22/P6226672.ORF,lightroom://com.johnrellis.anyfilter/EA899F6A-FAF7-4805-B10D-141125FB34D6,2016-06-22 17:08:02,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-25/IMG_3754.HEIC,lightroom://com.johnrellis.anyfilter/EB3C386E-09EF-4AB2-93CA-C51305CD0E92,2024-06-25 16:22:35-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-02/IMG_0543.HEIC,lightroom://com.johnrellis.anyfilter/74B506BE-E687-44D2-8E47-91DF650C9999,2024-06-02 21:05:17+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-26/P6267640.ORF,lightroom://com.johnrellis.anyfilter/8021545B-0C8E-4A00-8EC7-BA8CFEC86D06,2016-06-26 14:43:13,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/PA051081.ORF,lightroom://com.johnrellis.anyfilter/A26BC778-014F-420F-BA03-B83370C7C3EA,2017-10-05 16:56:57,Olympus,2560.0,1920.0,Digital Negative (DNG)
